k,termino_racionalizado,termino_sustractivo,diferencia_absoluta,error_relativo
29486104,1.6957140217642855e-08,1.862645149230957e-08,1.6693112746667152e-09,0.09844297170639069
29639301,1.6869493649664677e-08,1.862645149230957e-08,1.756957842644893e-09,0.10415000468492526
29793294,1.67823000706132e-08,1.862645149230957e-08,1.8441514216963702e-09,0.10988669097423591
29948087,1.6695557215390748e-08,1.4901161193847656e-08,1.7943960215430918e-09,0.1074774563312528
30103684,1.66092628397242e-08,1.4901161193847656e-08,1.7081016458765423e-09,0.10284030437469469
30260090,1.6523414173586394e-08,1.4901161193847656e-08,1.6222529797387378e-09,0.09817904233932478
30417308,1.6438009570077662e-08,1.4901161193847656e-08,1.536848376230006e-09,0.09349358081817598
30575343,1.6353046309243364e-08,1.4901161193847656e-08,1.4518851153957074e-09,0.08878377079963669
30734199,1.6268522241298688e-08,1.4901161193847656e-08,1.3673610474510314e-09,0.0840494930744169
30893880,1.618443523442183e-08,1.4901161193847656e-08,1.2832740405741722e-09,0.07929062843322723
31054391,1.610078265582474e-08,1.4901161193847656e-08,1.1996214619770824e-09,0.07450702786445591
31215737,1.6017561911160383e-08,1.4901161193847656e-08,1.1164007173127267e-09,0.06969854235649087
31377920,1.593477196703924e-08,1.4901161193847656e-08,1.0336107731915821e-09,0.06486511230468724
31540946,1.585240975334094e-08,1.4901161193847656e-08,9.512485594932826e-10,0.06000655889511084
31704819,1.5770473252031494e-08,1.4901161193847656e-08,8.693120581838375e-10,0.05512276291847209
31869543,1.5688960459834642e-08,1.4901161193847656e-08,7.877992659869857e-10,0.05021360516548137
32035123,1.560786890064383e-08,1.4901161193847656e-08,7.067077067961743e-10,0.04527893662452677
32201564,1.552719613246114e-08,1.4901161193847656e-08,6.260349386134838e-10,0.04031860828399635
32368869,1.5446940700955597e-08,1.4901161193847656e-08,5.457795071079411e-10,0.03533253073692304
32537043,1.5367100200224093e-08,1.4901161193847656e-08,4.65939006376437e-10,0.03032055497169481
32706092,1.5287671789096657e-08,1.4901161193847656e-08,3.865105952490004e-10,0.025282502174377147
32876018,1.520865452744307e-08,1.4901161193847656e-08,3.074933335954153e-10,0.020218312740325758
33046828,1.5130045158948384e-08,1.4901161193847656e-08,2.2888396510072818e-10,0.015127778053283537
33218525,1.5051842307868876e-08,1.4901161193847656e-08,1.5068111402121935e-10,0.010010808706283453
33391113,1.4974044141625345e-08,1.4901161193847656e-08,7.288294777768826e-11,0.0048672854900357766
33564599,1.489664750649933e-08,1.4901161193847656e-08,4.5136873483266686e-12,0.00030300021171591595
33738986,1.481965107072275e-08,1.4901161193847656e-08,8.151012312490573e-11,0.005500137805938943
33914279,1.4743052623940492e-08,1.4901161193847656e-08,1.5810856990716472e-10,0.010724276304245179
34090483,1.4666849982735647e-08,1.4901161193847656e-08,2.343112111120091e-10,0.015975564718246717
34267602,1.4591041415737228e-08,1.4901161193847656e-08,3.101197781104279e-10,0.021254122257232916
34445641,1.4515624778183105e-08,1.4901161193847656e-08,3.8553641566455127e-10,0.026560097932815826
34624606,1.4440597533441967e-08,1.4901161193847656e-08,4.6056366040568957e-10,0.03189367055892961
34804500,1.4365958424916316e-08,1.4901161193847656e-08,5.352027689313407e-10,0.0372549295425417
34985329,1.4291704960099128e-08,1.4901161193847656e-08,6.094562337485278e-10,0.04264405369758631
35167098,1.4217835091198025e-08,1.4901161193847656e-08,6.833261026496315e-10,0.04806119203567531
35349811,1.4144347193256561e-08,1.4901161193847656e-08,7.56814000591095e-10,0.0535064637660982
35533473,1.4071239250945155e-08,1.4901161193847656e-08,8.299219429025014e-10,0.05898001790046716
35718089,1.3998509270750736e-08,1.4901161193847656e-08,9.026519230969206e-10,0.06448200345039395
35903665,1.3926154892543698e-08,1.4901161193847656e-08,9.750063013039584e-10,0.07001259922981279
36090204,1.3854174944536194e-08,1.4901161193847656e-08,1.0469862493114623e-09,0.07557189464569107
36277713,1.3782566723541804e-08,1.4901161193847656e-08,1.118594470305852e-09,0.08116009831428544
36466196,1.371132870563192e-08,1.4901161193847656e-08,1.1898324882157358e-09,0.08677732944488543
36655659,1.3640458626047342e-08,1.4901161193847656e-08,1.2607025678003138e-09,0.09242376685142538
36846106,1.3569954990630486e-08,1.4901161193847656e-08,1.3312062032171701e-09,0.0980995297431948
37037542,1.3499815943509423e-08,1.4901161193847656e-08,1.401345250338233e-09,0.10380476713180566
37229973,1.3430039285819516e-08,1.4901161193847656e-08,1.4711219080281398e-09,0.10953965783119228
37423403,1.3360623564885318e-08,1.4901161193847656e-08,1.540537628962338e-09,0.11530432105064412
37617839,1.3291566269928474e-08,1.4901161193847656e-08,1.6095949239191822e-09,0.12109896540641812
37813285,1.3222865984798726e-08,1.4901161193847656e-08,1.6782952090489307e-09,0.12692371010780362
38009746,1.3154520948390445e-08,1.4901161193847656e-08,1.746640245457211e-09,0.13277870416641252
38207228,1.3086529072457177e-08,1.4901161193847656e-08,1.814632121390479e-09,0.13866412639617945
38405736,1.3018888636843202e-08,1.4901161193847656e-08,1.8822725570044545e-09,0.1445801258087161
38605275,1.2951597935774319e-08,1.4901161193847656e-08,1.949563258073337e-09,0.15052685141563432
38805852,1.2884654613433044e-08,1.4901161193847656e-08,2.016506580414612e-09,0.15650451183319108
39007470,1.2818057669466897e-08,1.4901161193847656e-08,2.0831035243807592e-09,0.1625131964683535
39210136,1.2751804788435315e-08,1.4901161193847656e-08,2.1493564054123414e-09,0.1685531139373781
39413854,1.2685894660288738e-08,1.4901161193847656e-08,2.2152665335589185e-09,0.17462438344955467
39618631,1.2620325018297575e-08,1.4901161193847656e-08,2.280836175550081e-09,0.1807272136211398
39824473,1.2555093949391369e-08,1.4901161193847656e-08,2.3460672444562875e-09,0.18686178326606767
40031383,1.2490200500941971e-08,1.4901161193847656e-08,2.4109606929056854e-09,0.1930281817913058
40239369,1.242564216153588e-08,1.4901161193847656e-08,2.4755190323117764e-09,0.19922664761543304
40448435,1.2361417691438492e-08,1.4901161193847656e-08,2.5397435024091644e-09,0.2054572999477389
40658587,1.2297525243560479e-08,1.4901161193847656e-08,2.6036359502871775e-09,0.21172031760215781
40869831,1.2233962993387467e-08,1.4901161193847656e-08,2.667198200460189e-09,0.21801587939262412
41082173,1.2170729138402682e-08,1.4901161193847656e-08,2.730432055444974e-09,0.22434416413307207
41295618,1.210782219072251e-08,1.4901161193847656e-08,2.7933390031251457e-09,0.23070532083511366
41510172,1.2045240381080568e-08,1.4901161193847656e-08,2.855920812767088e-09,0.2370995283126833
41725841,1.1982981960747057e-08,1.4901161193847656e-08,2.9181792331005993e-09,0.2435269653797151
41942630,1.1921045485225888e-08,1.4901161193847656e-08,2.9801157086217678e-09,0.24998778104782127
42160545,1.1859429236505361e-08,1.4901161193847656e-08,3.041731957342295e-09,0.25648215413093584
42379593,1.1798131237362282e-08,1.4901161193847656e-08,3.103029956485374e-09,0.2630102932453158
42599779,1.1737150091788033e-08,1.4901161193847656e-08,3.164011102059623e-09,0.2695723474025728
42821109,1.1676484137764857e-08,1.4901161193847656e-08,3.2246770560827996e-09,0.2761684954166414
43043589,1.1616131731022706e-08,1.4901161193847656e-08,3.2850294628249503e-09,0.2827989161014559
43267224,1.1556091511671742e-08,1.4901161193847656e-08,3.345069682175914e-09,0.2894637584686282
43492022,1.1496361332660044e-08,1.4901161193847656e-08,3.4047998611876124e-09,0.2961632609367372
43717987,1.1436940131758581e-08,1.4901161193847656e-08,3.464221062089075e-09,0.30289754271507274
43945127,1.1377825805350385e-08,1.4901161193847656e-08,3.5233353884972716e-09,0.3096668422222139
44173447,1.1319017055653364e-08,1.4901161193847656e-08,3.582144138194292e-09,0.3164713084697725
44402952,1.1260512589343157e-08,1.4901161193847656e-08,3.6406486045044995e-09,0.32331109046936063
44633651,1.120231011350606e-08,1.4901161193847656e-08,3.6988510803415956e-09,0.33018645644187955
44865548,1.114440862284798e-08,7.450580596923828e-09,3.6938280259241527e-09,0.3314512372016907
45098649,1.1086806613652662e-08,7.450580596923828e-09,3.636226016728834e-09,0.3279777616262436
45332962,1.1029502109304042e-08,7.450580596923828e-09,3.5789215123802136e-09,0.3244862258434295
45568492,1.0972493888979254e-08,7.450580596923828e-09,3.5219132920554254e-09,0.3209765553474426
45805246,1.0915780258008002e-08,7.450580596923828e-09,3.4651996610841738e-09,0.3174486458301544
46043230,1.0859359779928559e-08,7.450580596923828e-09,3.4087791830047306e-09,0.3139024078845978
46282451,1.0803230796916957e-08,7.450580596923828e-09,3.352650199993129e-09,0.3103377372026444
46522914,1.0747392134551158e-08,7.450580596923828e-09,3.29681153762733e-09,0.3067545592784881
46764627,1.0691841934289351e-08,7.450580596923828e-09,3.241261337365523e-09,0.30315275490283966
47007596,1.0636578820154938e-08,7.450580596923828e-09,3.18599822323111e-09,0.2995322346687317
47251826,1.0581601650695996e-08,7.450580596923828e-09,3.131021053772168e-09,0.2958929240703583
47497326,1.0526908399011767e-08,7.450580596923828e-09,3.0763278020879387e-09,0.2922346889972686
47744102,1.0472497733856216e-08,7.450580596923828e-09,3.0219171369323874e-09,0.2885574400424957
47992159,1.0418368550579273e-08,7.450580596923828e-09,2.967787953655445e-09,0.2848611027002335
48241505,1.0364519100305846e-08,7.450580596923828e-09,2.913938503382018e-09,0.28114555776119227
48492147,1.0310947873683547e-08,7.450580596923828e-09,2.860367276759719e-09,0.27741070091724396
48744091,1.0257653589231975e-08,7.450580596923828e-09,2.8070729923081468e-09,0.2736564427614212
48997344,1.0204634765508923e-08,7.450580596923828e-09,2.754054168585095e-09,0.26988267898559576
49251913,1.015188993775734e-08,7.450580596923828e-09,2.7013093408335127e-09,0.26608930528163904
49507804,1.009941786147493e-08,7.450580596923828e-09,2.6488372645511026e-09,0.2622762322425843
49765025,1.004721689580182e-08,7.450580596923828e-09,2.5966362988779923e-09,0.25844334065914154
50023582,9.995285823394254e-09,7.450580596923828e-09,2.5447052264704257e-09,0.2545905411243438
50283483,9.94362303820521e-09,7.450580596923828e-09,2.4930424412813814e-09,0.2507177144289017
50544734,9.892227348550296e-09,7.450580596923828e-09,2.4416467516264674e-09,0.24682477116584775
50807342,9.8410973752573e-09,7.450580596923828e-09,2.3905167783334725e-09,0.24291160702705383
51071315,9.790231561493961e-09,7.450580596923828e-09,2.339650964570133e-09,0.23897810280323023
51336659,9.7396287514542e-09,7.450580596923828e-09,2.2890481545303717e-09,0.23502416908741
51603382,9.689287419185045e-09,7.450580596923828e-09,2.2387068222612172e-09,0.23104968667030337
51871491,9.639206245295706e-09,7.450580596923828e-09,2.188625648371878e-09,0.22705455124378207
52140992,9.589384106846298e-09,7.450580596923828e-09,2.1388035099224702e-09,0.22303867340087888
52411894,9.539819339480462e-09,7.450580596923828e-09,2.089238742556634e-09,0.2190019190311432
52684203,9.490510846296755e-09,7.450580596923828e-09,2.0399302493729265e-09,0.21494419872760775
52957927,9.44145717788387e-09,7.450580596923828e-09,1.9908765809600425e-09,0.21086539328098303
53233073,9.392657079932244e-09,7.450580596923828e-09,1.942076483008416e-09,0.20676539838314056
53509649,9.344109134410506e-09,7.450580596923828e-09,1.8935285374866778e-09,0.20264409482479095
53787662,9.295812113937951e-09,7.450580596923828e-09,1.8452315170141228e-09,0.1985013782978058
54067119,9.24776480137586e-09,7.450580596923828e-09,1.797184204452032e-09,0.19433714449405667
54348028,9.199965820286984e-09,7.450580596923828e-09,1.7493852233631556e-09,0.1901512742042541
54630397,9.152413810941187e-09,7.450580596923828e-09,1.7018332140173587e-09,0.18594364821910855
54914232,9.105107761499787e-09,7.450580596923828e-09,1.6545271645759593e-09,0.18171417713165283
55199543,9.05804600592436e-09,7.450580596923828e-09,1.6074654090005326e-09,0.17746271193027496
55486335,9.011227719401543e-09,7.450580596923828e-09,1.5606471224777149e-09,0.17318917810916903
55774618,8.964651268431816e-09,7.450580596923828e-09,1.5140706715079877e-09,0.168893426656723
56064399,8.918315524973344e-09,7.450580596923828e-09,1.467734928049516e-09,0.1645753532648087
56355685,8.872219368817894e-09,7.450580596923828e-09,1.4216387718940655e-09,0.1602348536252976
56648484,8.826361531581323e-09,7.450580596923828e-09,1.3757809346574944e-09,0.15587180852890023
56942805,8.780740604541697e-09,7.450580596923828e-09,1.3301600076178693e-09,0.15148608386516568
57238655,8.735355504073253e-09,7.450580596923828e-09,1.2847749071494252e-09,0.14707757532596596
57536042,8.690205002283612e-09,7.450580596923828e-09,1.2396244053597838e-09,0.1426461637020111
57834974,8.645287884109708e-09,7.450580596923828e-09,1.1947072871858799e-09,0.1381917297840118
58135459,8.60060294698972e-09,7.450580596923828e-09,1.1500223500658916e-09,0.13371415436267858
58437506,8.556148854128033e-09,7.450580596923828e-09,1.1055682572042044e-09,0.12921330332756048
58741121,8.51192472135491e-09,7.450580596923828e-09,1.0613441244310814e-09,0.12468908727169041
59046314,8.467929090374719e-09,7.450580596923828e-09,1.0173484934508905e-09,0.12014135718345645
59353093,8.424160809951386e-09,7.450580596923828e-09,9.735802130275581e-10,0.11556999385356895
59661466,8.380618739740657e-09,7.450580596923828e-09,9.300381428168286e-10,0.11097487807273872
59971441,8.337301750011309e-09,7.450580596923828e-09,8.86721153087481e-10,0.10635589063167566
60283026,8.294208721373742e-09,7.450580596923828e-09,8.436281244499135e-10,0.10171291232109073
60596230,8.251338408346526e-09,7.450580596923828e-09,8.007578114226981e-10,0.09704580903053288
60911062,8.208689580884339e-09,7.450580596923828e-09,7.581089839605106e-10,0.09235444664955134
61227529,8.166261290734107e-09,7.450580596923828e-09,7.15680693810279e-10,0.08763872087001796
61545641,8.124052197295337e-09,7.450580596923828e-09,6.734716003715086e-10,0.08289848268032067
61865405,8.08206137177959e-09,7.450580596923828e-09,6.314807748557627e-10,0.07813362777233115
62186830,8.040287630033562e-09,7.450580596923828e-09,5.897070331097336e-10,0.07334402203559875
62509926,7.998729673748134e-09,7.450580596923828e-09,5.481490768243056e-10,0.06852951645851132
62834700,7.95738660326221e-09,7.450580596923828e-09,5.068060063383825e-10,0.06369000673294072
63161162,7.916257145490768e-09,7.450580596923828e-09,4.656765485669403e-10,0.05882534384727477
63489319,7.875340417496052e-09,7.450580596923828e-09,4.247598205722234e-10,0.05393542349338531
63819182,7.834635047500296e-09,7.450580596923828e-09,3.8405445057646745e-10,0.04902008175849916
64150759,7.794140050626681e-09,7.450580596923828e-09,3.4355945370285316e-10,0.04407919943332678
64484058,7.753854448800353e-09,7.450580596923828e-09,3.032738518765253e-10,0.03911265730857853
64819089,7.713777032565206e-09,7.450580596923828e-09,2.631964356413781e-10,0.03412030637264252
65155861,7.673906726518433e-09,7.450580596923828e-09,2.2332612959460439e-10,0.029102012515068058
65494382,7.634242582821836e-09,7.450580596923828e-09,1.8366198589800818e-10,0.02405765652656552
65834662,7.594783428826596e-09,7.450580596923828e-09,1.4420283190276767e-10,0.018987089395523054
66176710,7.555528221333456e-09,7.450580596923828e-09,1.0494762440962817e-10,0.013890177011489771
66520535,7.516475927320788e-09,7.450580596923828e-09,6.589533039696028e-11,0.008766785264015121
66866147,7.477625411854521e-09,7.450580596923828e-09,2.7044814930693004e-11,0.0036167651414870266
67213554,7.438975775630017e-09,0.0,7.438975775630017e-09,1.0
67562766,7.400525905052496e-09,0.0,7.400525905052496e-09,1.0
67913793,7.362274700221794e-09,0.0,7.362274700221794e-09,1.0
68266643,7.324221289158748e-09,0.0,7.324221289158748e-09,1.0
68621327,7.286364485490058e-09,0.0,7.286364485490058e-09,1.0
68977853,7.248703435289585e-09,0.0,7.248703435289585e-09,1.0
69336232,7.2112369763617956e-09,0.0,7.2112369763617956e-09,1.0
69696473,7.173964168889867e-09,0.0,7.173964168889867e-09,1.0
70058585,7.1368840806590655e-09,0.0,7.1368840806590655e-09,1.0
70422579,7.099995585222745e-09,0.0,7.099995585222745e-09,1.0
70788464,7.063297771230069e-09,0.0,7.063297771230069e-09,1.0
71156250,7.026789635485288e-09,0.0,7.026789635485288e-09,1.0
71525946,6.990470283329073e-09,0.0,6.990470283329073e-09,1.0
71897564,6.954338536421067e-09,0.0,6.954338536421067e-09,1.0
72271112,6.918393617632451e-09,0.0,6.918393617632451e-09,1.0
72646601,6.882634467647014e-09,0.0,6.882634467647014e-09,1.0
73024041,6.847060134620597e-09,0.0,6.847060134620597e-09,1.0
73403442,6.811669676198563e-09,0.0,6.811669676198563e-09,1.0
73784814,6.776462159273045e-09,0.0,6.776462159273045e-09,1.0
74168168,6.741436568852557e-09,0.0,6.741436568852557e-09,1.0
74553513,6.706592082387855e-09,0.0,6.706592082387855e-09,1.0
74940861,6.67192761502967e-09,0.0,6.67192761502967e-09,1.0
